# cwd not inside a repo
# Loss.Nf                = 60
# Loss.fmin              = 45000000000.0
# Loss.fmax              = 155000000000.0
# Loss.z0                = 1000
# Loss.feedDiam          = 3.05e-05
# Loss.lPerPixel         = 3.05e-05
# Loss.boardDim          = (0.003, 0.003)
# Loss.leftLim           = 5e+10
# Loss.rightLim          = 1.5e+11
# Loss.T                 = -10
# Loss.p                 = 2.5
# Loss.div               = 10
# AnnealOpt.n_calls      = 1500
# AnnealOpt.x_ini0.shape = (40, 40)
# AnnealOpt.pp           = (5, 5)
Iter_,y_prev,y_candid,y_delta,T,P,choice
950,2194.09,5346.74,-3152.65,  0,0.0,reject
951,2194.09,3266.66,-1072.57,  0,0.0,reject
952,2194.09,2114.32,79.77,  0,inf,accept
953,2114.32,2929.98,-815.66,  0,0.0,reject
954,2114.32,3426.56,-1312.24,  0,0.0,reject
955,2114.32,4530.91,-2416.59,  0,0.0,reject
956,2114.32,2113.11,1.21,  0,inf,accept
957,2113.11,12645.6,-10532.49,  0,0.0,reject
958,2113.11,3566.65,-1453.54,  0,0.0,reject
959,2113.11,2466.6,-353.49,  0,0.0,reject
960,2113.11,3633.28,-1520.17,  0,0.0,reject
961,2113.11,13415.2,-11302.09,  0,0.0,reject
962,2113.11,2409.96,-296.85,  0,0.0,reject
963,2113.11,11522.64,-9409.53,  0,0.0,reject
964,2113.11,2369.35,-256.24,  0,0.0,reject
965,2113.11,3030.63,-917.52,  0,0.0,reject
966,2113.11,2909.73,-796.62,  0,0.0,reject
967,2113.11,2837.8,-724.69,  0,0.0,reject
968,2113.11,2255.52,-142.41,  0,0.0,reject
969,2113.11,4804.95,-2691.84,  0,0.0,reject
970,2113.11,4019.07,-1905.96,  0,0.0,reject
971,2113.11,3930.86,-1817.75,  0,0.0,reject
972,2113.11,10997.18,-8884.07,  0,0.0,reject
973,2113.11,10569.06,-8455.95,  0,0.0,reject
974,2113.11,3664.7,-1551.59,  0,0.0,reject
975,2113.11,3352.01,-1238.9,  0,0.0,reject
976,2113.11,16243.64,-14130.53,  0,0.0,reject
977,2113.11,2918.65,-805.54,  0,0.0,reject
978,2113.11,17049.44,-14936.33,  0,0.0,reject
979,2113.11,2112.98,0.13,  0,inf,accept
980,2112.98,12106.7,-9993.72,  0,0.0,reject
981,2112.98,10432.09,-8319.11,  0,0.0,reject
982,2112.98,4731.66,-2618.68,  0,0.0,reject
983,2112.98,3027.75,-914.77,  0,0.0,reject
984,2112.98,2119.71,-6.73,  0,0.0,reject
985,2112.98,13152.09,-11039.11,  0,0.0,reject
986,2112.98,10478.9,-8365.92,  0,0.0,reject
987,2112.98,2110.46,2.52,  0,inf,accept
988,2110.46,2144.35,-33.89,  0,0.0,reject
989,2110.46,2832.5,-722.04,  0,0.0,reject
990,2110.46,2183.14,-72.68,  0,0.0,reject
991,2110.46,2209.87,-99.41,  0,0.0,reject
992,2110.46,2198.05,-87.59,  0,0.0,reject
993,2110.46,17039.24,-14928.78,  0,0.0,reject
994,2110.46,2168.36,-57.9,  0,0.0,reject
995,2110.46,2200.89,-90.43,  0,0.0,reject
996,2110.46,2263.98,-153.52,  0,0.0,reject
997,2110.46,2169.49,-59.03,  0,0.0,reject
998,2110.46,2172.87,-62.41,  0,0.0,reject
999,2110.46,17039.24,-14928.78,  0,0.0,reject
1000,2110.46,2132.46,-22.0,  0,0.0,reject
1001,2110.46,3937.4,-1826.94,  0,0.0,reject
1002,2110.46,2235.65,-125.19,  0,0.0,reject
1003,2110.46,17039.24,-14928.78,  0,0.0,reject
1004,2110.46,2723.91,-613.45,  0,0.0,reject
1005,2110.46,2111.9,-1.44,  0,0.0,reject
1006,2110.46,2111.31,-0.85,  0,0.0,reject
1007,2110.46,2110.72,-0.26,  0,0.0,reject
1008,2110.46,2110.48,-0.02,  0,0.0,reject
1009,2110.46,3167.63,-1057.17,  0,0.0,reject
1010,2110.46,2110.59,-0.13,  0,0.0,reject
1011,2110.46,13068.25,-10957.79,  0,0.0,reject
1012,2110.46,3633.34,-1522.88,  0,0.0,reject
1013,2110.46,17039.24,-14928.78,  0,0.0,reject
1014,2110.46,2531.12,-420.66,  0,0.0,reject
1015,2110.46,2110.46,0.0,  0,1.0,accept
1016,2110.46,2173.7,-63.24,  0,0.0,reject
1017,2110.46,2110.99,-0.53,  0,0.0,reject
1018,2110.46,2265.05,-154.59,  0,0.0,reject
1019,2110.46,2224.56,-114.1,  0,0.0,reject
1020,2110.46,17039.24,-14928.78,  0,0.0,reject
1021,2110.46,2182.03,-71.57,  0,0.0,reject
1022,2110.46,17039.24,-14928.78,  0,0.0,reject
1023,2110.46,2583.12,-472.66,  0,0.0,reject
1024,2110.46,2209.88,-99.42,  0,0.0,reject
1025,2110.46,2380.84,-270.38,  0,0.0,reject
1026,2110.46,17039.24,-14928.78,  0,0.0,reject
1027,2110.46,2274.43,-163.97,  0,0.0,reject
1028,2110.46,2138.94,-28.48,  0,0.0,reject
1029,2110.46,2789.94,-679.48,  0,0.0,reject
1030,2110.46,3430.73,-1320.27,  0,0.0,reject
1031,2110.46,2049.57,60.89,  0,inf,accept
1032,2049.57,2614.48,-564.91,  0,0.0,reject
1033,2049.57,2196.63,-147.06,  0,0.0,reject
1034,2049.57,2679.52,-629.95,  0,0.0,reject
1035,2049.57,2325.6,-276.03,  0,0.0,reject
1036,2049.57,17039.24,-14989.67,  0,0.0,reject
1037,2049.57,2049.82,-0.25,  0,0.0,reject
1038,2049.57,2053.95,-4.38,  0,0.0,reject
1039,2049.57,2049.41,0.16,  0,inf,accept
1040,2049.41,2135.78,-86.37,  0,0.0,reject
1041,2049.41,2242.76,-193.35,  0,0.0,reject
1042,2049.41,2804.59,-755.18,  0,0.0,reject
1043,2049.41,15847.56,-13798.15,  0,0.0,reject
1044,2049.41,2048.01,1.4,  0,inf,accept
1045,2048.01,2049.37,-1.36,  0,0.0,reject
1046,2048.01,2048.22,-0.21,  0,0.0,reject
1047,2048.01,2645.11,-597.1,  0,0.0,reject
1048,2048.01,2048.68,-0.67,  0,0.0,reject
1049,2048.01,2645.17,-597.16,  0,0.0,reject
1050,2048.01,17068.07,-15020.06,  0,0.0,reject
1051,2048.01,17039.24,-14991.23,  0,0.0,reject
1052,2048.01,2181.1,-133.09,  0,0.0,reject
1053,2048.01,2394.88,-346.87,  0,0.0,reject
1054,2048.01,17039.24,-14991.23,  0,0.0,reject
1055,2048.01,3173.09,-1125.08,  0,0.0,reject
1056,2048.01,2045.97,2.04,  0,inf,accept
1057,2045.97,2584.09,-538.12,  0,0.0,reject
1058,2045.97,2098.41,-52.44,  0,0.0,reject
1059,2045.97,2574.9,-528.93,  0,0.0,reject
1060,2045.97,2048.77,-2.8,  0,0.0,reject
1061,2045.97,17039.24,-14993.27,  0,0.0,reject
1062,2045.97,2105.34,-59.37,  0,0.0,reject
1063,2045.97,2445.88,-399.91,  0,0.0,reject
1064,2045.97,2566.38,-520.41,  0,0.0,reject
1065,2045.97,16132.21,-14086.24,  0,0.0,reject
1066,2045.97,17039.24,-14993.27,  0,0.0,reject
1067,2045.97,3106.83,-1060.86,  0,0.0,reject
1068,2045.97,2268.19,-222.22,  0,0.0,reject
1069,2045.97,17039.24,-14993.27,  0,0.0,reject
1070,2045.97,2238.8,-192.83,  0,0.0,reject
1071,2045.97,2046.79,-0.82,  0,0.0,reject
1072,2045.97,12981.28,-10935.31,  0,0.0,reject
1073,2045.97,3038.03,-992.06,  0,0.0,reject
1074,2045.97,2435.46,-389.49,  0,0.0,reject
1075,2045.97,2540.53,-494.56,  0,0.0,reject
1076,2045.97,2045.97,0.0,  0,1.0,accept
1077,2045.97,2545.14,-499.17,  0,0.0,reject
1078,2045.97,17039.24,-14993.27,  0,0.0,reject
1079,2045.97,2259.69,-213.72,  0,0.0,reject
1080,2045.97,2386.42,-340.45,  0,0.0,reject
1081,2045.97,2274.63,-228.66,  0,0.0,reject
1082,2045.97,17039.24,-14993.27,  0,0.0,reject
1083,2045.97,2177.44,-131.47,  0,0.0,reject
1084,2045.97,3246.87,-1200.9,  0,0.0,reject
1085,2045.97,2135.99,-90.02,  0,0.0,reject
1086,2045.97,17039.24,-14993.27,  0,0.0,reject
1087,2045.97,2247.94,-201.97,  0,0.0,reject
1088,2045.97,2247.78,-201.81,  0,0.0,reject
1089,2045.97,4067.93,-2021.96,  0,0.0,reject
1090,2045.97,2554.29,-508.32,  0,0.0,reject
1091,2045.97,2335.86,-289.89,  0,0.0,reject
1092,2045.97,14128.26,-12082.29,  0,0.0,reject
1093,2045.97,2047.45,-1.48,  0,0.0,reject
1094,2045.97,17039.24,-14993.27,  0,0.0,reject
1095,2045.97,17039.24,-14993.27,  0,0.0,reject
1096,2045.97,17039.24,-14993.27,  0,0.0,reject
1097,2045.97,2130.34,-84.37,  0,0.0,reject
1098,2045.97,2402.49,-356.52,  0,0.0,reject
1099,2045.97,2138.96,-92.99,  0,0.0,reject
1100,2045.97,2139.41,-93.44,  0,0.0,reject
1101,2045.97,3003.5,-957.53,  0,0.0,reject
1102,2045.97,4295.13,-2249.16,  0,0.0,reject
1103,2045.97,17039.24,-14993.27,  0,0.0,reject
1104,2045.97,2047.09,-1.12,  0,0.0,reject
1105,2045.97,16265.09,-14219.12,  0,0.0,reject
1106,2045.97,12936.07,-10890.1,  0,0.0,reject
1107,2045.97,17039.24,-14993.27,  0,0.0,reject
1108,2045.97,17039.24,-14993.27,  0,0.0,reject
1109,2045.97,2414.29,-368.32,  0,0.0,reject
1110,2045.97,17039.24,-14993.27,  0,0.0,reject
1111,2045.97,2039.18,6.79,  0,inf,accept
1112,2039.18,17039.24,-15000.06,  0,0.0,reject
1113,2039.18,2020.23,18.95,  0,inf,accept
1114,2020.23,2320.22,-299.99,  0,0.0,reject
1115,2020.23,2516.49,-496.26,  0,0.0,reject
1116,2020.23,2044.06,-23.83,  0,0.0,reject
1117,2020.23,2412.81,-392.58,  0,0.0,reject
1118,2020.23,2140.88,-120.65,  0,0.0,reject
1119,2020.23,2489.94,-469.71,  0,0.0,reject
1120,2020.23,2062.05,-41.82,  0,0.0,reject
1121,2020.23,2308.22,-287.99,  0,0.0,reject
1122,2020.23,2020.48,-0.25,  0,0.0,reject
1123,2020.23,2239.85,-219.62,  0,0.0,reject
1124,2020.23,2208.19,-187.96,  0,0.0,reject
1125,2020.23,16243.58,-14223.35,  0,0.0,reject
1126,2020.23,2091.99,-71.76,  0,0.0,reject
1127,2020.23,17039.24,-15019.01,  0,0.0,reject
1128,2020.23,2327.29,-307.06,  0,0.0,reject
1129,2020.23,2020.57,-0.34,  0,0.0,reject
1130,2020.23,2065.73,-45.5,  0,0.0,reject
1131,2020.23,2007.11,13.12,  0,inf,accept
1132,2007.11,2593.86,-586.75,  0,0.0,reject
1133,2007.11,17039.24,-15032.13,  0,0.0,reject
1134,2007.11,12721.4,-10714.29,  0,0.0,reject
1135,2007.11,2197.93,-190.82,  0,0.0,reject
1136,2007.11,2716.58,-709.47,  0,0.0,reject
1137,2007.11,2006.23,0.88,  0,inf,accept
1138,2006.23,2006.69,-0.46,  0,0.0,reject
1139,2006.23,2006.23,0.0,  0,1.0,accept
1140,2006.23,2498.47,-492.24,  0,0.0,reject
1141,2006.23,2494.2,-487.97,  0,0.0,reject
1142,2006.23,4471.07,-2464.84,  0,0.0,reject
1143,2006.23,2688.3,-682.07,  0,0.0,reject
1144,2006.23,17039.24,-15033.01,  0,0.0,reject
1145,2006.23,2123.54,-117.31,  0,0.0,reject
1146,2006.23,2006.23,0.0,  0,1.0,accept
1147,2006.23,17039.24,-15033.01,  0,0.0,reject
1148,2006.23,2030.46,-24.23,  0,0.0,reject
1149,2006.23,17039.24,-15033.01,  0,0.0,reject
1150,2006.23,17039.24,-15033.01,  0,0.0,reject
1151,2006.23,14249.34,-12243.11,  0,0.0,reject
1152,2006.23,2007.13,-0.9,  0,0.0,reject
1153,2006.23,2865.18,-858.95,  0,0.0,reject
1154,2006.23,16161.16,-14154.93,  0,0.0,reject
1155,2006.23,2019.49,-13.26,  0,0.0,reject
1156,2006.23,17039.24,-15033.01,  0,0.0,reject
1157,2006.23,17039.24,-15033.01,  0,0.0,reject
1158,2006.23,2514.2,-507.97,  0,0.0,reject
1159,2006.23,17039.24,-15033.01,  0,0.0,reject
1160,2006.23,2207.01,-200.78,  0,0.0,reject
1161,2006.23,3261.87,-1255.64,  0,0.0,reject
1162,2006.23,1992.35,13.88,  0,inf,accept
1163,1992.35,2518.32,-525.97,  0,0.0,reject
1164,1992.35,17039.24,-15046.89,  0,0.0,reject
1165,1992.35,2106.76,-114.41,  0,0.0,reject
1166,1992.35,1989.47,2.88,  0,inf,accept
1167,1989.47,17039.24,-15049.77,  0,0.0,reject
1168,1989.47,2139.09,-149.62,  0,0.0,reject
1169,1989.47,1899.33,90.14,  0,inf,accept
1170,1899.33,2864.72,-965.39,  0,0.0,reject
1171,1899.33,2086.23,-186.9,  0,0.0,reject
1172,1899.33,17039.24,-15139.91,  0,0.0,reject
1173,1899.33,2041.27,-141.94,  0,0.0,reject
1174,1899.33,16098.94,-14199.61,  0,0.0,reject
1175,1899.33,2323.51,-424.18,  0,0.0,reject
1176,1899.33,17039.24,-15139.91,  0,0.0,reject
1177,1899.33,2744.15,-844.82,  0,0.0,reject
1178,1899.33,1898.3,1.03,  0,inf,accept
1179,1898.3,1947.65,-49.35,  0,0.0,reject
1180,1898.3,1967.45,-69.15,  0,0.0,reject
1181,1898.3,17039.24,-15140.94,  0,0.0,reject
1182,1898.3,2649.29,-750.99,  0,0.0,reject
1183,1898.3,2106.46,-208.16,  0,0.0,reject
1184,1898.3,16059.85,-14161.55,  0,0.0,reject
1185,1898.3,2021.3,-123.0,  0,0.0,reject
1186,1898.3,1903.35,-5.05,  0,0.0,reject
1187,1898.3,1899.63,-1.33,  0,0.0,reject
1188,1898.3,12909.09,-11010.79,  0,0.0,reject
1189,1898.3,1898.8,-0.5,  0,0.0,reject
1190,1898.3,1899.96,-1.66,  0,0.0,reject
1191,1898.3,2828.29,-929.99,  0,0.0,reject
1192,1898.3,16071.66,-14173.36,  0,0.0,reject
1193,1898.3,1940.12,-41.82,  0,0.0,reject
1194,1898.3,2722.07,-823.77,  0,0.0,reject
1195,1898.3,2385.64,-487.34,  0,0.0,reject
1196,1898.3,17039.24,-15140.94,  0,0.0,reject
1197,1898.3,2822.13,-923.83,  0,0.0,reject
1198,1898.3,2041.99,-143.69,  0,0.0,reject
1199,1898.3,2530.37,-632.07,  0,0.0,reject
1200,1898.3,1890.61,7.69,  0,inf,accept
1201,1890.61,16040.83,-14150.22,  0,0.0,reject
1202,1890.61,16086.14,-14195.53,  0,0.0,reject
1203,1890.61,1897.68,-7.07,  0,0.0,reject
1204,1890.61,1964.85,-74.24,  0,0.0,reject
1205,1890.61,2210.41,-319.8,  0,0.0,reject
1206,1890.61,2813.14,-922.53,  0,0.0,reject
1207,1890.61,2018.08,-127.47,  0,0.0,reject
1208,1890.61,1915.31,-24.7,  0,0.0,reject
1209,1890.61,2831.41,-940.8,  0,0.0,reject
1210,1890.61,17039.24,-15148.63,  0,0.0,reject
1211,1890.61,1919.42,-28.81,  0,0.0,reject
1212,1890.61,17039.24,-15148.63,  0,0.0,reject
1213,1890.61,2530.05,-639.44,  0,0.0,reject
1214,1890.61,2032.65,-142.04,  0,0.0,reject
1215,1890.61,2142.4,-251.79,  0,0.0,reject
1216,1890.61,17039.24,-15148.63,  0,0.0,reject
1217,1890.61,2459.32,-568.71,  0,0.0,reject
1218,1890.61,1872.73,17.88,  0,inf,accept
1219,1872.73,2525.47,-652.74,  0,0.0,reject
1220,1872.73,1970.8,-98.07,  0,0.0,reject
1221,1872.73,15864.24,-13991.51,  0,0.0,reject
1222,1872.73,17039.24,-15166.51,  0,0.0,reject
1223,1872.73,14193.78,-12321.05,  0,0.0,reject
1224,1872.73,3177.96,-1305.23,  0,0.0,reject
1225,1872.73,1853.9,18.83,  0,inf,accept
1226,1853.9,2228.58,-374.68,  0,0.0,reject
1227,1853.9,15847.43,-13993.53,  0,0.0,reject
1228,1853.9,1967.89,-113.99,  0,0.0,reject
1229,1853.9,1984.46,-130.56,  0,0.0,reject
1230,1853.9,17039.24,-15185.34,  0,0.0,reject
1231,1853.9,2054.01,-200.11,  0,0.0,reject
1232,1853.9,2363.98,-510.08,  0,0.0,reject
1233,1853.9,2624.8,-770.9,  0,0.0,reject
1234,1853.9,17039.24,-15185.34,  0,0.0,reject
1235,1853.9,2176.31,-322.41,  0,0.0,reject
1236,1853.9,1870.61,-16.71,  0,0.0,reject
1237,1853.9,2144.2,-290.3,  0,0.0,reject
1238,1853.9,17039.24,-15185.34,  0,0.0,reject
1239,1853.9,1973.61,-119.71,  0,0.0,reject
1240,1853.9,17039.24,-15185.34,  0,0.0,reject
1241,1853.9,1854.02,-0.12,  0,0.0,reject
1242,1853.9,17039.24,-15185.34,  0,0.0,reject
1243,1853.9,1852.27,1.63,  0,inf,accept
1244,1852.27,16532.25,-14679.98,  0,0.0,reject
1245,1852.27,1852.97,-0.7,  0,0.0,reject
1246,1852.27,2247.66,-395.39,  0,0.0,reject
1247,1852.27,1884.0,-31.73,  0,0.0,reject
1248,1852.27,1877.74,-25.47,  0,0.0,reject
1249,1852.27,2264.59,-412.32,  0,0.0,reject
1250,1852.27,1886.17,-33.9,  0,0.0,reject
1251,1852.27,1848.16,4.11,  0,inf,accept
1252,1848.16,17039.24,-15191.08,  0,0.0,reject
1253,1848.16,3065.64,-1217.48,  0,0.0,reject
1254,1848.16,15881.19,-14033.03,  0,0.0,reject
1255,1848.16,17039.24,-15191.08,  0,0.0,reject
1256,1848.16,1848.67,-0.51,  0,0.0,reject
1257,1848.16,1938.12,-89.96,  0,0.0,reject
1258,1848.16,17039.24,-15191.08,  0,0.0,reject
1259,1848.16,16070.17,-14222.01,  0,0.0,reject
1260,1848.16,17039.24,-15191.08,  0,0.0,reject
1261,1848.16,14266.88,-12418.72,  0,0.0,reject
1262,1848.16,17039.24,-15191.08,  0,0.0,reject
1263,1848.16,1853.72,-5.56,  0,0.0,reject
1264,1848.16,1886.98,-38.82,  0,0.0,reject
1265,1848.16,2270.51,-422.35,  0,0.0,reject
1266,1848.16,17039.24,-15191.08,  0,0.0,reject
1267,1848.16,12784.27,-10936.11,  0,0.0,reject
1268,1848.16,1847.08,1.08,  0,inf,accept
1269,1847.08,2306.52,-459.44,  0,0.0,reject
1270,1847.08,1847.16,-0.08,  0,0.0,reject
1271,1847.08,1847.66,-0.58,  0,0.0,reject
1272,1847.08,1965.68,-118.6,  0,0.0,reject
1273,1847.08,2272.73,-425.65,  0,0.0,reject
1274,1847.08,17039.24,-15192.16,  0,0.0,reject
1275,1847.08,17039.24,-15192.16,  0,0.0,reject
1276,1847.08,1904.96,-57.88,  0,0.0,reject
1277,1847.08,1884.73,-37.65,  0,0.0,reject
1278,1847.08,17039.24,-15192.16,  0,0.0,reject
1279,1847.08,15787.1,-13940.02,  0,0.0,reject
1280,1847.08,17039.24,-15192.16,  0,0.0,reject
1281,1847.08,12783.5,-10936.42,  0,0.0,reject
1282,1847.08,17039.24,-15192.16,  0,0.0,reject
1283,1847.08,16025.66,-14178.58,  0,0.0,reject
1284,1847.08,17039.24,-15192.16,  0,0.0,reject
1285,1847.08,1946.88,-99.8,  0,0.0,reject
1286,1847.08,17039.24,-15192.16,  0,0.0,reject
1287,1847.08,1979.89,-132.81,  0,0.0,reject
1288,1847.08,17039.24,-15192.16,  0,0.0,reject
1289,1847.08,17039.24,-15192.16,  0,0.0,reject
1290,1847.08,1847.26,-0.18,  0,0.0,reject
1291,1847.08,1845.98,1.1,  0,inf,accept
1292,1845.98,2006.04,-160.06,  0,0.0,reject
1293,1845.98,2158.93,-312.95,  0,0.0,reject
1294,1845.98,17039.24,-15193.26,  0,0.0,reject
1295,1845.98,1917.01,-71.03,  0,0.0,reject
1296,1845.98,17039.24,-15193.26,  0,0.0,reject
1297,1845.98,17039.24,-15193.26,  0,0.0,reject
1298,1845.98,1847.45,-1.47,  0,0.0,reject
1299,1845.98,1844.54,1.44,  0,inf,accept
1300,1844.54,2818.05,-973.51,  0,0.0,reject
1301,1844.54,2592.57,-748.03,  0,0.0,reject
1302,1844.54,2935.93,-1091.39,  0,0.0,reject
1303,1844.54,1987.28,-142.74,  0,0.0,reject
1304,1844.54,1843.1,1.44,  0,inf,accept
1305,1843.1,2103.31,-260.21,  0,0.0,reject
1306,1843.1,17039.24,-15196.14,  0,0.0,reject
1307,1843.1,2729.22,-886.12,  0,0.0,reject
1308,1843.1,2298.24,-455.14,  0,0.0,reject
1309,1843.1,17039.24,-15196.14,  0,0.0,reject
1310,1843.1,17039.24,-15196.14,  0,0.0,reject
1311,1843.1,15771.63,-13928.53,  0,0.0,reject
1312,1843.1,2779.0,-935.9,  0,0.0,reject
1313,1843.1,1905.55,-62.45,  0,0.0,reject
1314,1843.1,16111.15,-14268.05,  0,0.0,reject
1315,1843.1,17039.24,-15196.14,  0,0.0,reject
1316,1843.1,1845.22,-2.12,  0,0.0,reject
1317,1843.1,1854.77,-11.67,  0,0.0,reject
1318,1843.1,17039.24,-15196.14,  0,0.0,reject
1319,1843.1,17039.24,-15196.14,  0,0.0,reject
1320,1843.1,1915.66,-72.56,  0,0.0,reject
1321,1843.1,1923.64,-80.54,  0,0.0,reject
1322,1843.1,16088.88,-14245.78,  0,0.0,reject
1323,1843.1,2721.11,-878.01,  0,0.0,reject
1324,1843.1,1842.98,0.12,  0,inf,accept
1325,1842.98,17039.24,-15196.26,  0,0.0,reject
1326,1842.98,12554.21,-10711.23,  0,0.0,reject
1327,1842.98,2048.96,-205.98,  0,0.0,reject
1328,1842.98,17039.24,-15196.26,  0,0.0,reject
1329,1842.98,2080.78,-237.8,  0,0.0,reject
1330,1842.98,17039.24,-15196.26,  0,0.0,reject
1331,1842.98,1947.37,-104.39,  0,0.0,reject
1332,1842.98,15996.65,-14153.67,  0,0.0,reject
1333,1842.98,14281.7,-12438.72,  0,0.0,reject
1334,1842.98,17039.24,-15196.26,  0,0.0,reject
1335,1842.98,2008.87,-165.89,  0,0.0,reject
1336,1842.98,1844.46,-1.48,  0,0.0,reject
1337,1842.98,15791.78,-13948.8,  0,0.0,reject
1338,1842.98,1991.64,-148.66,  0,0.0,reject
1339,1842.98,1841.53,1.45,  0,inf,accept
1340,1841.53,17039.24,-15197.71,  0,0.0,reject
1341,1841.53,2735.95,-894.42,  0,0.0,reject
1342,1841.53,1923.53,-82.0,  0,0.0,reject
1343,1841.53,15983.26,-14141.73,  0,0.0,reject
1344,1841.53,17039.24,-15197.71,  0,0.0,reject
1345,1841.53,12597.15,-10755.62,  0,0.0,reject
1346,1841.53,1914.8,-73.27,  0,0.0,reject
1347,1841.53,17039.24,-15197.71,  0,0.0,reject
1348,1841.53,2313.61,-472.08,  0,0.0,reject
1349,1841.53,14227.32,-12385.79,  0,0.0,reject
1350,1841.53,17039.24,-15197.71,  0,0.0,reject
1351,1841.53,17061.51,-15219.98,  0,0.0,reject
1352,1841.53,1905.73,-64.2,  0,0.0,reject
1353,1841.53,17039.24,-15197.71,  0,0.0,reject
1354,1841.53,1921.43,-79.9,  0,0.0,reject
1355,1841.53,17039.24,-15197.71,  0,0.0,reject
1356,1841.53,17039.24,-15197.71,  0,0.0,reject
1357,1841.53,17039.24,-15197.71,  0,0.0,reject
1358,1841.53,1844.01,-2.48,  0,0.0,reject
1359,1841.53,12801.45,-10959.92,  0,0.0,reject
1360,1841.53,15748.59,-13907.06,  0,0.0,reject
1361,1841.53,17039.24,-15197.71,  0,0.0,reject
1362,1841.53,17039.24,-15197.71,  0,0.0,reject
1363,1841.53,1838.82,2.71,  0,inf,accept
1364,1838.82,1963.48,-124.66,  0,0.0,reject
1365,1838.82,16070.03,-14231.21,  0,0.0,reject
1366,1838.82,17039.24,-15200.42,  0,0.0,reject
1367,1838.82,16028.82,-14190.0,  0,0.0,reject
1368,1838.82,1997.17,-158.35,  0,0.0,reject
1369,1838.82,17039.24,-15200.42,  0,0.0,reject
1370,1838.82,1996.54,-157.72,  0,0.0,reject
1371,1838.82,1839.53,-0.71,  0,0.0,reject
1372,1838.82,17039.24,-15200.42,  0,0.0,reject
1373,1838.82,2309.39,-470.57,  0,0.0,reject
1374,1838.82,17039.24,-15200.42,  0,0.0,reject
1375,1838.82,2087.1,-248.28,  0,0.0,reject
1376,1838.82,17039.24,-15200.42,  0,0.0,reject
1377,1838.82,1859.09,-20.27,  0,0.0,reject
1378,1838.82,1890.03,-51.21,  0,0.0,reject
1379,1838.82,15844.15,-14005.33,  0,0.0,reject
1380,1838.82,1838.95,-0.13,  0,0.0,reject
1381,1838.82,1840.16,-1.34,  0,0.0,reject
1382,1838.82,3305.91,-1467.09,  0,0.0,reject
1383,1838.82,12609.46,-10770.64,  0,0.0,reject
1384,1838.82,2140.85,-302.03,  0,0.0,reject
1385,1838.82,2184.79,-345.97,  0,0.0,reject
1386,1838.82,17039.24,-15200.42,  0,0.0,reject
1387,1838.82,1839.88,-1.06,  0,0.0,reject
1388,1838.82,17039.24,-15200.42,  0,0.0,reject
1389,1838.82,17039.24,-15200.42,  0,0.0,reject
1390,1838.82,17061.41,-15222.59,  0,0.0,reject
1391,1838.82,1877.45,-38.63,  0,0.0,reject
1392,1838.82,2887.9,-1049.08,  0,0.0,reject
